week_start,week_of_year,category,district,season_factor,demand_kg,is_demo_sample
2025-04-07,15,Nuts & Oilseeds,Chennai,1.29,1213.9,True
2025-04-07,15,Nuts & Oilseeds,Erode,1.29,800.4,True
2025-04-07,15,Nuts & Oilseeds,Thanjavur,1.29,1009.0,True
2025-04-14,16,Vegetables,Coimbatore,1.28,2115.0,True
2025-04-14,16,Vegetables,Madurai,1.28,2058.3,True
2025-04-14,16,Vegetables,Chennai,1.28,2141.8,True
2025-04-14,16,Vegetables,Erode,1.28,1585.3,True
2025-04-14,16,Vegetables,Thanjavur,1.28,2282.6,True
2025-04-14,16,Fruits,Coimbatore,1.28,1608.8,True
2025-04-14,16,Fruits,Madurai,1.28,1202.0,True
2025-04-14,16,Fruits,Chennai,1.28,1519.4,True
2025-04-14,16,Fruits,Erode,1.28,1303.3,True
2025-04-14,16,Fruits,Thanjavur,1.28,1527.1,True
2025-04-14,16,Grains & Pulses,Coimbatore,1.28,3743.7,True
2025-04-14,16,Grains & Pulses,Madurai,1.28,2739.5,True
2025-04-14,16,Grains & Pulses,Chennai,1.28,3484.4,True
2025-04-14,16,Grains & Pulses,Erode,1.28,3025.2,True
2025-04-14,16,Grains & Pulses,Thanjavur,1.28,3687.1,True
2025-04-14,16,Spices & Herbs,Coimbatore,1.28,758.5,True
2025-04-14,16,Spices & Herbs,Madurai,1.28,539.3,True
2025-04-14,16,Spices & Herbs,Chennai,1.28,847.9,True
2025-04-14,16,Spices & Herbs,Erode,1.28,538.5,True
2025-04-14,16,Spices & Herbs,Thanjavur,1.28,573.7,True
2025-04-14,16,Nuts & Oilseeds,Coimbatore,1.28,984.4,True
2025-04-14,16,Nuts & Oilseeds,Madurai,1.28,781.6,True
2025-04-14,16,Nuts & Oilseeds,Chennai,1.28,1078.3,True
2025-04-14,16,Nuts & Oilseeds,Erode,1.28,934.5,True
2025-04-14,16,Nuts & Oilseeds,Thanjavur,1.28,1030.2,True
2025-04-21,17,Vegetables,Coimbatore,1.27,2076.6,True
2025-04-21,17,Vegetables,Madurai,1.27,1699.6,True
2025-04-21,17,Vegetables,Chennai,1.27,2592.2,True
2025-04-21,17,Vegetables,Erode,1.27,1849.7,True
2025-04-21,17,Vegetables,Thanjavur,1.27,1945.1,True
2025-04-21,17,Fruits,Coimbatore,1.27,1636.1,True
2025-04-21,17,Fruits,Madurai,1.27,1335.1,True
2025-04-21,17,Fruits,Chennai,1.27,1611.8,True
2025-04-21,17,Fruits,Erode,1.27,1168.2,True
2025-04-21,17,Fruits,Thanjavur,1.27,1226.9,True
2025-04-21,17,Grains & Pulses,Coimbatore,1.27,2969.7,True
2025-04-21,17,Grains & Pulses,Madurai,1.27,2751.3,True
2025-04-21,17,Grains & Pulses,Chennai,1.27,3700.1,True
2025-04-21,17,Grains & Pulses,Erode,1.27,2987.9,True
2025-04-21,17,Grains & Pulses,Thanjavur,1.27,3315.9,True
2025-04-21,17,Spices & Herbs,Coimbatore,1.27,763.9,True
2025-04-21,17,Spices & Herbs,Madurai,1.27,650.8,True
2025-04-21,17,Spices & Herbs,Chennai,1.27,711.5,True
2025-04-21,17,Spices & Herbs,Erode,1.27,652.1,True
2025-04-21,17,Spices & Herbs,Thanjavur,1.27,562.0,True
2025-04-21,17,Nuts & Oilseeds,Coimbatore,1.27,1057.1,True
2025-04-21,17,Nuts & Oilseeds,Madurai,1.27,1016.5,True
2025-04-21,17,Nuts & Oilseeds,Chennai,1.27,1024.7,True
2025-04-21,17,Nuts & Oilseeds,Erode,1.27,857.3,True
2025-04-21,17,Nuts & Oilseeds,Thanjavur,1.27,903.4,True
2025-04-28,18,Vegetables,Coimbatore,1.25,2032.6,True
2025-04-28,18,Vegetables,Madurai,1.25,2025.5,True
2025-04-28,18,Vegetables,Chennai,1.25,2136.9,True
2025-04-28,18,Vegetables,Erode,1.25,1772.5,True
2025-04-28,18,Vegetables,Thanjavur,1.25,2119.1,True
2025-04-28,18,Fruits,Coimbatore,1.25,1218.7,True
2025-04-28,18,Fruits,Madurai,1.25,1281.9,True
2025-04-28,18,Fruits,Chennai,1.25,1562.8,True
2025-04-28,18,Fruits,Erode,1.25,1316.7,True
2025-04-28,18,Fruits,Thanjavur,1.25,1278.2,True
2025-04-28,18,Grains & Pulses,Coimbatore,1.25,3530.1,True
2025-04-28,18,Grains & Pulses,Madurai,1.25,3216.9,True
2025-04-28,18,Grains & Pulses,Chennai,1.25,3309.2,True
2025-04-28,18,Grains & Pulses,Erode,1.25,2850.4,True
2025-04-28,18,Grains & Pulses,Thanjavur,1.25,3147.0,True
2025-04-28,18,Spices & Herbs,Coimbatore,1.25,697.1,True
2025-04-28,18,Spices & Herbs,Madurai,1.25,683.5,True
2025-04-28,18,Spices & Herbs,Chennai,1.25,844.6,True
2025-04-28,18,Spices & Herbs,Erode,1.25,639.4,True
2025-04-28,18,Spices & Herbs,Thanjavur,1.25,616.0,True
2025-04-28,18,Nuts & Oilseeds,Coimbatore,1.25,976.4,True
2025-04-28,18,Nuts & Oilseeds,Madurai,1.25,1021.7,True
2025-04-28,18,Nuts & Oilseeds,Chennai,1.25,1127.2,True
2025-04-28,18,Nuts & Oilseeds,Erode,1.25,810.2,True
2025-04-28,18,Nuts & Oilseeds,Thanjavur,1.25,837.4,True
2025-05-05,19,Vegetables,Coimbatore,1.22,2030.3,True
2025-05-05,19,Vegetables,Madurai,1.22,2148.5,True
2025-05-05,19,Vegetables,Chennai,1.22,2110.5,True
2025-05-05,19,Vegetables,Erode,1.22,1745.8,True
2025-05-05,19,Vegetables,Thanjavur,1.22,1795.3,True
2025-05-05,19,Fruits,Coimbatore,1.22,1516.7,True
2025-05-05,19,Fruits,Madurai,1.22,1114.5,True
2025-05-05,19,Fruits,Chennai,1.22,1628.5,True
2025-05-05,19,Fruits,Erode,1.22,1184.6,True
2025-05-05,19,Fruits,Thanjavur,1.22,1456.7,True
2025-05-05,19,Grains & Pulses,Coimbatore,1.22,2957.3,True
2025-05-05,19,Grains & Pulses,Madurai,1.22,2891.1,True
2025-05-05,19,Grains & Pulses,Chennai,1.22,4228.0,True
2025-05-05,19,Grains & Pulses,Erode,1.22,2791.0,True
2025-05-05,19,Grains & Pulses,Thanjavur,1.22,3184.2,True
2025-05-05,19,Spices & Herbs,Coimbatore,1.22,581.0,True
2025-05-05,19,Spices & Herbs,Madurai,1.22,687.6,True
2025-05-05,19,Spices & Herbs,Chennai,1.22,851.0,True
2025-05-05,19,Spices & Herbs,Erode,1.22,551.5,True
2025-05-05,19,Spices & Herbs,Thanjavur,1.22,588.3,True
2025-05-05,19,Nuts & Oilseeds,Coimbatore,1.22,924.7,True
2025-05-05,19,Nuts & Oilseeds,Madurai,1.22,800.9,True
2025-05-05,19,Nuts & Oilseeds,Chennai,1.22,1118.2,True
2025-05-05,19,Nuts & Oilseeds,Erode,1.22,783.7,True
2025-05-05,19,Nuts & Oilseeds,Thanjavur,1.22,982.4,True
2025-05-12,20,Vegetables,Coimbatore,1.2,1944.1,True
2025-05-12,20,Vegetables,Madurai,1.2,1922.6,True
2025-05-12,20,Vegetables,Chennai,1.2,2409.7,True
2025-05-12,20,Vegetables,Erode,1.2,1482.0,True
2025-05-12,20,Vegetables,Thanjavur,1.2,2213.7,True
2025-05-12,20,Fruits,Coimbatore,1.2,1467.3,True
2025-05-12,20,Fruits,Madurai,1.2,1071.6,True
2025-05-12,20,Fruits,Chennai,1.2,1514.8,True
2025-05-12,20,Fruits,Erode,1.2,977.9,True
2025-05-12,20,Fruits,Thanjavur,1.2,1264.9,True
2025-05-12,20,Grains & Pulses,Coimbatore,1.2,3362.0,True
2025-05-12,20,Grains & Pulses,Madurai,1.2,2723.3,True
2025-05-12,20,Grains & Pulses,Chennai,1.2,3742.9,True
2025-05-12,20,Grains & Pulses,Erode,1.2,2513.3,True
2025-05-12,20,Grains & Pulses,Thanjavur,1.2,2737.2,True
2025-05-12,20,Spices & Herbs,Coimbatore,1.2,652.2,True
2025-05-12,20,Spices & Herbs,Madurai,1.2,547.1,True
2025-05-12,20,Spices & Herbs,Chennai,1.2,763.4,True
2025-05-12,20,Spices & Herbs,Erode,1.2,464.5,True
2025-05-12,20,Spices & Herbs,Thanjavur,1.2,708.6,True
2025-05-12,20,Nuts & Oilseeds,Coimbatore,1.2,888.5,True
2025-05-12,20,Nuts & Oilseeds,Madurai,1.2,909.4,True
2025-05-12,20,Nuts & Oilseeds,Chennai,1.2,1227.6,True
2025-05-12,20,Nuts & Oilseeds,Erode,1.2,675.8,True
2025-05-12,20,Nuts & Oilseeds,Thanjavur,1.2,911.8,True
2025-05-19,21,Vegetables,Coimbatore,1.17,2226.9,True
2025-05-19,21,Vegetables,Madurai,1.17,1744.7,True
2025-05-19,21,Vegetables,Chennai,1.17,2156.2,True
2025-05-19,21,Vegetables,Erode,1.17,1847.3,True
2025-05-19,21,Vegetables,Thanjavur,1.17,1809.1,True
2025-05-19,21,Fruits,Coimbatore,1.17,1246.7,True
2025-05-19,21,Fruits,Madurai,1.17,1228.4,True
2025-05-19,21,Fruits,Chennai,1.17,1425.1,True
2025-05-19,21,Fruits,Erode,1.17,1264.1,True
2025-05-19,21,Fruits,Thanjavur,1.17,1366.5,True
2025-05-19,21,Grains & Pulses,Coimbatore,1.17,2697.9,True
2025-05-19,21,Grains & Pulses,Madurai,1.17,3184.6,True
2025-05-19,21,Grains & Pulses,Chennai,1.17,3332.2,True
2025-05-19,21,Grains & Pulses,Erode,1.17,2515.3,True
2025-05-19,21,Grains & Pulses,Thanjavur,1.17,2538.3,True
2025-05-19,21,Spices & Herbs,Coimbatore,1.17,703.7,True
2025-05-19,21,Spices & Herbs,Madurai,1.17,534.1,True
2025-05-19,21,Spices & Herbs,Chennai,1.17,641.2,True
2025-05-19,21,Spices & Herbs,Erode,1.17,558.7,True
2025-05-19,21,Spices & Herbs,Thanjavur,1.17,519.9,True
2025-05-19,21,Nuts & Oilseeds,Coimbatore,1.17,924.3,True
2025-05-19,21,Nuts & Oilseeds,Madurai,1.17,880.1,True
2025-05-19,21,Nuts & Oilseeds,Chennai,1.17,1100.4,True
2025-05-19,21,Nuts & Oilseeds,Erode,1.17,830.2,True
2025-05-19,21,Nuts & Oilseeds,Thanjavur,1.17,839.8,True
2025-05-26,22,Vegetables,Coimbatore,1.14,1656.5,True
2025-05-26,22,Vegetables,Madurai,1.14,1653.2,True
2025-05-26,22,Vegetables,Chennai,1.14,2094.3,True
2025-05-26,22,Vegetables,Erode,1.14,1715.8,True
2025-05-26,22,Vegetables,Thanjavur,1.14,2000.3,True
2025-05-26,22,Fruits,Coimbatore,1.14,1281.1,True
2025-05-26,22,Fruits,Madurai,1.14,1183.8,True
2025-05-26,22,Fruits,Chennai,1.14,1530.4,True
2025-05-26,22,Fruits,Erode,1.14,972.2,True
2025-05-26,22,Fruits,Thanjavur,1.14,1250.3,True
2025-05-26,22,Grains & Pulses,Coimbatore,1.14,2645.8,True
2025-05-26,22,Grains & Pulses,Madurai,1.14,2884.5,True
2025-05-26,22,Grains & Pulses,Chennai,1.14,3950.5,True
2025-05-26,22,Grains & Pulses,Erode,1.14,2814.5,True
2025-05-26,22,Grains & Pulses,Thanjavur,1.14,3304.4,True
2025-05-26,22,Spices & Herbs,Coimbatore,1.14,620.6,True
2025-05-26,22,Spices & Herbs,Madurai,1.14,614.2,True
2025-05-26,22,Spices & Herbs,Chennai,1.14,812.3,True
2025-05-26,22,Spices & Herbs,Erode,1.14,558.0,True
2025-05-26,22,Spices & Herbs,Thanjavur,1.14,656.6,True
2025-05-26,22,Nuts & Oilseeds,Coimbatore,1.14,998.5,True
2025-05-26,22,Nuts & Oilseeds,Madurai,1.14,895.2,True
2025-05-26,22,Nuts & Oilseeds,Chennai,1.14,939.1,True
2025-05-26,22,Nuts & Oilseeds,Erode,1.14,840.2,True
2025-05-26,22,Nuts & Oilseeds,Thanjavur,1.14,802.8,True
2025-06-02,23,Vegetables,Coimbatore,1.11,1785.8,True
2025-06-02,23,Vegetables,Madurai,1.11,1561.5,True
2025-06-02,23,Vegetables,Chennai,1.11,2417.2,True
2025-06-02,23,Vegetables,Erode,1.11,1625.0,True
2025-06-02,23,Vegetables,Thanjavur,1.11,1722.3,True
2025-06-02,23,Fruits,Coimbatore,1.11,1427.7,True
2025-06-02,23,Fruits,Madurai,1.11,1289.9,True
2025-06-02,23,Fruits,Chennai,1.11,1408.2,True
2025-06-02,23,Fruits,Erode,1.11,929.8,True
2025-06-02,23,Fruits,Thanjavur,1.11,1360.2,True
2025-06-02,23,Grains & Pulses,Coimbatore,1.11,3342.3,True
2025-06-02,23,Grains & Pulses,Madurai,1.11,3036.2,True
2025-06-02,23,Grains & Pulses,Chennai,1.11,3751.9,True
2025-06-02,23,Grains & Pulses,Erode,1.11,2152.3,True
2025-06-02,23,Grains & Pulses,Thanjavur,1.11,3195.8,True
2025-06-02,23,Spices & Herbs,Coimbatore,1.11,571.8,True
2025-06-02,23,Spices & Herbs,Madurai,1.11,532.2,True
2025-06-02,23,Spices & Herbs,Chennai,1.11,736.6,True
2025-06-02,23,Spices & Herbs,Erode,1.11,466.7,True
2025-06-02,23,Spices & Herbs,Thanjavur,1.11,652.5,True
2025-06-02,23,Nuts & Oilseeds,Coimbatore,1.11,848.3,True
2025-06-02,23,Nuts & Oilseeds,Madurai,1.11,761.7,True
2025-06-02,23,Nuts & Oilseeds,Chennai,1.11,945.4,True
2025-06-02,23,Nuts & Oilseeds,Erode,1.11,611.8,True
2025-06-02,23,Nuts & Oilseeds,Thanjavur,1.11,873.3,True
2025-06-09,24,Vegetables,Coimbatore,1.07,1939.3,True
2025-06-09,24,Vegetables,Madurai,1.07,1732.1,True
2025-06-09,24,Vegetables,Chennai,1.07,1871.4,True
2025-06-09,24,Vegetables,Erode,1.07,1426.4,True
2025-06-09,24,Vegetables,Thanjavur,1.07,1584.1,True
2025-06-09,24,Fruits,Coimbatore,1.07,1225.8,True
2025-06-09,24,Fruits,Madurai,1.07,1082.1,True
2025-06-09,24,Fruits,Chennai,1.07,1510.9,True
2025-06-09,24,Fruits,Erode,1.07,1101.6,True
2025-06-09,24,Fruits,Thanjavur,1.07,1098.4,True
2025-06-09,24,Grains & Pulses,Coimbatore,1.07,2881.2,True
2025-06-09,24,Grains & Pulses,Madurai,1.07,2352.9,True
2025-06-09,24,Grains & Pulses,Chennai,1.07,3734.2,True
2025-06-09,24,Grains & Pulses,Erode,1.07,2453.8,True
2025-06-09,24,Grains & Pulses,Thanjavur,1.07,2502.5,True
2025-06-09,24,Spices & Herbs,Coimbatore,1.07,554.5,True
2025-06-09,24,Spices & Herbs,Madurai,1.07,551.4,True
2025-06-09,24,Spices & Herbs,Chennai,1.07,609.6,True
2025-06-09,24,Spices & Herbs,Erode,1.07,533.6,True
2025-06-09,24,Spices & Herbs,Thanjavur,1.07,546.5,True
2025-06-09,24,Nuts & Oilseeds,Coimbatore,1.07,770.0,True
2025-06-09,24,Nuts & Oilseeds,Madurai,1.07,760.4,True
2025-06-09,24,Nuts & Oilseeds,Chennai,1.07,1058.6,True
2025-06-09,24,Nuts & Oilseeds,Erode,1.07,791.0,True
2025-06-09,24,Nuts & Oilseeds,Thanjavur,1.07,880.8,True
2025-06-16,25,Vegetables,Coimbatore,1.04,1734.8,True
2025-06-16,25,Vegetables,Madurai,1.04,1428.6,True
2025-06-16,25,Vegetables,Chennai,1.04,2043.8,True
2025-06-16,25,Vegetables,Erode,1.04,1663.3,True
2025-06-16,25,Vegetables,Thanjavur,1.04,1658.7,True
2025-06-16,25,Fruits,Coimbatore,1.04,1104.1,True
2025-06-16,25,Fruits,Madurai,1.04,938.3,True
2025-06-16,25,Fruits,Chennai,1.04,1251.4,True
2025-06-16,25,Fruits,Erode,1.04,1054.8,True
2025-06-16,25,Fruits,Thanjavur,1.04,1104.2,True
2025-06-16,25,Grains & Pulses,Coimbatore,1.04,2888.8,True
2025-06-16,25,Grains & Pulses,Madurai,1.04,2659.4,True
2025-06-16,25,Grains & Pulses,Chennai,1.04,3363.2,True
2025-06-16,25,Grains & Pulses,Erode,1.04,2549.8,True
2025-06-16,25,Grains & Pulses,Thanjavur,1.04,2962.5,True
2025-06-16,25,Spices & Herbs,Coimbatore,1.04,557.1,True
2025-06-16,25,Spices & Herbs,Madurai,1.04,484.6,True
2025-06-16,25,Spices & Herbs,Chennai,1.04,690.0,True
2025-06-16,25,Spices & Herbs,Erode,1.04,470.3,True
2025-06-16,25,Spices & Herbs,Thanjavur,1.04,459.6,True
2025-06-16,25,Nuts & Oilseeds,Coimbatore,1.04,802.9,True
2025-06-16,25,Nuts & Oilseeds,Madurai,1.04,709.2,True
2025-06-16,25,Nuts & Oilseeds,Chennai,1.04,1062.9,True
2025-06-16,25,Nuts & Oilseeds,Erode,1.04,722.8,True
2025-06-16,25,Nuts & Oilseeds,Thanjavur,1.04,732.1,True
2025-06-23,26,Vegetables,Coimbatore,1.0,1798.5,True
2025-06-23,26,Vegetables,Madurai,1.0,1495.9,True
2025-06-23,26,Vegetables,Chennai,1.0,1846.2,True
2025-06-23,26,Vegetables,Erode,1.0,1487.8,True
2025-06-23,26,Vegetables,Thanjavur,1.0,1432.7,True
2025-06-23,26,Fruits,Coimbatore,1.0,1030.8,True
2025-06-23,26,Fruits,Madurai,1.0,1156.4,True
2025-06-23,26,Fruits,Chennai,1.0,1440.9,True
2025-06-23,26,Fruits,Erode,1.0,892.7,True
2025-06-23,26,Fruits,Thanjavur,1.0,1135.9,True
2025-06-23,26,Grains & Pulses,Coimbatore,1.0,2276.9,True
2025-06-23,26,Grains & Pulses,Madurai,1.0,2516.5,True
2025-06-23,26,Grains & Pulses,Chennai,1.0,3009.8,True
2025-06-23,26,Grains & Pulses,Erode,1.0,1931.6,True
2025-06-23,26,Grains & Pulses,Thanjavur,1.0,2834.4,True
2025-06-23,26,Spices & Herbs,Coimbatore,1.0,546.3,True
2025-06-23,26,Spices & Herbs,Madurai,1.0,490.1,True
2025-06-23,26,Spices & Herbs,Chennai,1.0,624.2,True
2025-06-23,26,Spices & Herbs,Erode,1.0,464.5,True
2025-06-23,26,Spices & Herbs,Thanjavur,1.0,452.1,True
2025-06-23,26,Nuts & Oilseeds,Coimbatore,1.0,857.9,True
2025-06-23,26,Nuts & Oilseeds,Madurai,1.0,804.9,True
2025-06-23,26,Nuts & Oilseeds,Chennai,1.0,1030.0,True
2025-06-23,26,Nuts & Oilseeds,Erode,1.0,738.7,True
2025-06-23,26,Nuts & Oilseeds,Thanjavur,1.0,710.4,True
2025-06-30,27,Vegetables,Coimbatore,0.96,1388.4,True
2025-06-30,27,Vegetables,Madurai,0.96,1686.3,True
2025-06-30,27,Vegetables,Chennai,0.96,1633.1,True
2025-06-30,27,Vegetables,Erode,0.96,1372.3,True
2025-06-30,27,Vegetables,Thanjavur,0.96,1500.5,True
2025-06-30,27,Fruits,Coimbatore,0.96,946.6,True
2025-06-30,27,Fruits,Madurai,0.96,1052.9,True
2025-06-30,27,Fruits,Chennai,0.96,1435.7,True
2025-06-30,27,Fruits,Erode,0.96,787.2,True
2025-06-30,27,Fruits,Thanjavur,0.96,1053.0,True
2025-06-30,27,Grains & Pulses,Coimbatore,0.96,2524.9,True
2025-06-30,27,Grains & Pulses,Madurai,0.96,2491.3,True
2025-06-30,27,Grains & Pulses,Chennai,0.96,3044.6,True
2025-06-30,27,Grains & Pulses,Erode,0.96,2128.3,True
2025-06-30,27,Grains & Pulses,Thanjavur,0.96,2660.9,True
2025-06-30,27,Spices & Herbs,Coimbatore,0.96,487.0,True
2025-06-30,27,Spices & Herbs,Madurai,0.96,442.7,True
2025-06-30,27,Spices & Herbs,Chennai,0.96,689.6,True
2025-06-30,27,Spices & Herbs,Erode,0.96,378.1,True
2025-06-30,27,Spices & Herbs,Thanjavur,0.96,449.8,True
2025-06-30,27,Nuts & Oilseeds,Coimbatore,0.96,664.9,True
2025-06-30,27,Nuts & Oilseeds,Madurai,0.96,714.9,True
2025-06-30,27,Nuts & Oilseeds,Chennai,0.96,908.6,True
2025-06-30,27,Nuts & Oilseeds,Erode,0.96,686.1,True
2025-06-30,27,Nuts & Oilseeds,Thanjavur,0.96,644.6,True
2025-07-07,28,Vegetables,Coimbatore,0.93,1407.3,True
2025-07-07,28,Vegetables,Madurai,0.93,1221.3,True
2025-07-07,28,Vegetables,Chennai,0.93,1992.3,True
2025-07-07,28,Vegetables,Erode,0.93,1460.0,True
2025-07-07,28,Vegetables,Thanjavur,0.93,1460.2,True
2025-07-07,28,Fruits,Coimbatore,0.93,948.6,True
2025-07-07,28,Fruits,Madurai,0.93,1026.5,True
2025-07-07,28,Fruits,Chennai,0.93,1198.4,True
2025-07-07,28,Fruits,Erode,0.93,867.6,True
2025-07-07,28,Fruits,Thanjavur,0.93,1156.7,True
2025-07-07,28,Grains & Pulses,Coimbatore,0.93,2305.2,True
2025-07-07,28,Grains & Pulses,Madurai,0.93,2426.5,True
2025-07-07,28,Grains & Pulses,Chennai,0.93,2783.6,True
2025-07-07,28,Grains & Pulses,Erode,0.93,2313.8,True
2025-07-07,28,Grains & Pulses,Thanjavur,0.93,2163.2,True
2025-07-07,28,Spices & Herbs,Coimbatore,0.93,559.2,True
2025-07-07,28,Spices & Herbs,Madurai,0.93,435.7,True
2025-07-07,28,Spices & Herbs,Chennai,0.93,522.6,True
2025-07-07,28,Spices & Herbs,Erode,0.93,414.4,True
2025-07-07,28,Spices & Herbs,Thanjavur,0.93,498.2,True
2025-07-07,28,Nuts & Oilseeds,Coimbatore,0.93,716.5,True
2025-07-07,28,Nuts & Oilseeds,Madurai,0.93,695.2,True
2025-07-07,28,Nuts & Oilseeds,Chennai,0.93,832.7,True
2025-07-07,28,Nuts & Oilseeds,Erode,0.93,608.0,True
2025-07-07,28,Nuts & Oilseeds,Thanjavur,0.93,664.1,True
2025-07-14,29,Vegetables,Coimbatore,0.89,1460.7,True
2025-07-14,29,Vegetables,Madurai,0.89,1193.5,True
2025-07-14,29,Vegetables,Chennai,0.89,1872.0,True
2025-07-14,29,Vegetables,Erode,0.89,1120.8,True
2025-07-14,29,Vegetables,Thanjavur,0.89,1315.7,True
2025-07-14,29,Fruits,Coimbatore,0.89,970.9,True
2025-07-14,29,Fruits,Madurai,0.89,968.2,True
2025-07-14,29,Fruits,Chennai,0.89,1228.3,True
2025-07-14,29,Fruits,Erode,0.89,844.9,True
2025-07-14,29,Fruits,Thanjavur,0.89,916.2,True
2025-07-14,29,Grains & Pulses,Coimbatore,0.89,2319.5,True
2025-07-14,29,Grains & Pulses,Madurai,0.89,2194.6,True
2025-07-14,29,Grains & Pulses,Chennai,0.89,2606.0,True
2025-07-14,29,Grains & Pulses,Erode,0.89,2148.7,True
2025-07-14,29,Grains & Pulses,Thanjavur,0.89,2375.6,True
2025-07-14,29,Spices & Herbs,Coimbatore,0.89,494.9,True
2025-07-14,29,Spices & Herbs,Madurai,0.89,394.8,True
2025-07-14,29,Spices & Herbs,Chennai,0.89,517.8,True
2025-07-14,29,Spices & Herbs,Erode,0.89,440.7,True
2025-07-14,29,Spices & Herbs,Thanjavur,0.89,478.5,True
2025-07-14,29,Nuts & Oilseeds,Coimbatore,0.89,738.8,True
2025-07-14,29,Nuts & Oilseeds,Madurai,0.89,649.9,True
2025-07-14,29,Nuts & Oilseeds,Chennai,0.89,779.1,True
2025-07-14,29,Nuts & Oilseeds,Erode,0.89,553.4,True
2025-07-14,29,Nuts & Oilseeds,Thanjavur,0.89,594.5,True
2025-07-21,30,Vegetables,Coimbatore,0.86,1285.1,True
2025-07-21,30,Vegetables,Madurai,0.86,1449.5,True
2025-07-21,30,Vegetables,Chennai,0.86,1848.4,True
2025-07-21,30,Vegetables,Erode,0.86,1137.9,True
2025-07-21,30,Vegetables,Thanjavur,0.86,1472.2,True
2025-07-21,30,Fruits,Coimbatore,0.86,981.1,True
2025-07-21,30,Fruits,Madurai,0.86,1026.4,True
2025-07-21,30,Fruits,Chennai,0.86,1091.8,True
2025-07-21,30,Fruits,Erode,0.86,766.0,True
2025-07-21,30,Fruits,Thanjavur,0.86,915.9,True
2025-07-21,30,Grains & Pulses,Coimbatore,0.86,2353.9,True
2025-07-21,30,Grains & Pulses,Madurai,0.86,2239.1,True
2025-07-21,30,Grains & Pulses,Chennai,0.86,2654.8,True
2025-07-21,30,Grains & Pulses,Erode,0.86,1865.5,True
2025-07-21,30,Grains & Pulses,Thanjavur,0.86,2372.9,True
2025-07-21,30,Spices & Herbs,Coimbatore,0.86,463.1,True
2025-07-21,30,Spices & Herbs,Madurai,0.86,453.8,True
2025-07-21,30,Spices & Herbs,Chennai,0.86,574.8,True
2025-07-21,30,Spices & Herbs,Erode,0.86,402.3,True
2025-07-21,30,Spices & Herbs,Thanjavur,0.86,467.1,True
2025-07-21,30,Nuts & Oilseeds,Coimbatore,0.86,584.5,True
2025-07-21,30,Nuts & Oilseeds,Madurai,0.86,578.5,True
2025-07-21,30,Nuts & Oilseeds,Chennai,0.86,701.5,True
2025-07-21,30,Nuts & Oilseeds,Erode,0.86,523.6,True
2025-07-21,30,Nuts & Oilseeds,Thanjavur,0.86,666.6,True
2025-07-28,31,Vegetables,Coimbatore,0.83,1270.6,True
2025-07-28,31,Vegetables,Madurai,0.83,1406.5,True
2025-07-28,31,Vegetables,Chennai,0.83,1831.1,True
2025-07-28,31,Vegetables,Erode,0.83,1317.0,True
2025-07-28,31,Vegetables,Thanjavur,0.83,1487.0,True
2025-07-28,31,Fruits,Coimbatore,0.83,960.7,True
2025-07-28,31,Fruits,Madurai,0.83,819.6,True
2025-07-28,31,Fruits,Chennai,0.83,1047.4,True
2025-07-28,31,Fruits,Erode,0.83,765.7,True
2025-07-28,31,Fruits,Thanjavur,0.83,1014.3,True
2025-07-28,31,Grains & Pulses,Coimbatore,0.83,2068.5,True
2025-07-28,31,Grains & Pulses,Madurai,0.83,2081.5,True
2025-07-28,31,Grains & Pulses,Chennai,0.83,2280.8,True
2025-07-28,31,Grains & Pulses,Erode,0.83,1674.0,True
2025-07-28,31,Grains & Pulses,Thanjavur,0.83,2413.6,True
2025-07-28,31,Spices & Herbs,Coimbatore,0.83,472.0,True
2025-07-28,31,Spices & Herbs,Madurai,0.83,417.5,True
2025-07-28,31,Spices & Herbs,Chennai,0.83,593.3,True
2025-07-28,31,Spices & Herbs,Erode,0.83,426.1,True
2025-07-28,31,Spices & Herbs,Thanjavur,0.83,392.2,True
2025-07-28,31,Nuts & Oilseeds,Coimbatore,0.83,572.0,True
2025-07-28,31,Nuts & Oilseeds,Madurai,0.83,574.6,True
2025-07-28,31,Nuts & Oilseeds,Chennai,0.83,748.7,True
2025-07-28,31,Nuts & Oilseeds,Erode,0.83,461.5,True
2025-07-28,31,Nuts & Oilseeds,Thanjavur,0.83,539.0,True
2025-08-04,32,Vegetables,Coimbatore,0.8,1461.9,True
2025-08-04,32,Vegetables,Madurai,0.8,1387.3,True
2025-08-04,32,Vegetables,Chennai,0.8,1369.2,True
2025-08-04,32,Vegetables,Erode,0.8,1160.7,True
2025-08-04,32,Vegetables,Thanjavur,0.8,1153.0,True
2025-08-04,32,Fruits,Coimbatore,0.8,778.0,True
2025-08-04,32,Fruits,Madurai,0.8,895.8,True
2025-08-04,32,Fruits,Chennai,0.8,1086.1,True
2025-08-04,32,Fruits,Erode,0.8,773.6,True
2025-08-04,32,Fruits,Thanjavur,0.8,980.4,True
2025-08-04,32,Grains & Pulses,Coimbatore,0.8,2163.1,True
2025-08-04,32,Grains & Pulses,Madurai,0.8,2127.6,True
2025-08-04,32,Grains & Pulses,Chennai,0.8,2199.7,True
2025-08-04,32,Grains & Pulses,Erode,0.8,2017.1,True
2025-08-04,32,Grains & Pulses,Thanjavur,0.8,2293.3,True
